Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.00      5.95     0.00   117824     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, Promoter*> >*)
  0.00      5.95     0.00   117652     0.00     0.00  std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > >&, std::_Rb_tree_node<std::pair<int const, Promoter*> >*, unsigned long)
  0.00      5.95     0.00   114369     0.00     0.00  void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&)
  0.00      5.95     0.00   114073     0.00     0.00  std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2> const&)
  0.00      5.95     0.00   113989     0.00     0.00  void std::_Destroy_aux<true>::__destroy<int*>(int*, int*)
  0.00      5.95     0.00   113745     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long)
  0.00      5.95     0.00   113566     0.00     0.00  void std::_Destroy<int*>(int*, int*)
  0.00      5.95     0.00   111764     0.00     0.00  __gnu_cxx::new_allocator<int>::new_allocator()
  0.00      5.95     0.00   111764     0.00     0.00  std::allocator<int>::allocator()
  0.00      5.95     0.00   111764     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl()
  0.00      5.95     0.00   111764     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_base()
  0.00      5.95     0.00   111764     0.00     0.00  std::vector<int, std::allocator<int> >::vector()
  0.00      5.95     0.00   111663     0.00     0.00  RNA::RNA(int, int, double, int)
  0.00      5.95     0.00   111585     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl()
  0.00      5.95     0.00   111584     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::~_Vector_base()
  0.00      5.95     0.00   111581     0.00     0.00  std::allocator<int>::~allocator()
  0.00      5.95     0.00   111581     0.00     0.00  std::vector<int, std::allocator<int> >::~vector()
  0.00      5.95     0.00   111579     0.00     0.00  __gnu_cxx::new_allocator<int>::~new_allocator()
  0.00      5.95     0.00   111486     0.00     0.00  __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::operator++()
  0.00      5.95     0.00   111482     0.00     0.00  __gnu_cxx::__normal_iterator<RNA**, std::vector<RNA*, std::allocator<RNA*> > >::operator*() const
  0.00      5.95     0.00   111478     0.00     0.00  RNA::~RNA()
  0.00      5.95     0.00   109094     0.00     0.00  std::shared_ptr<Organism>::~shared_ptr()
  0.00      5.95     0.00   105446     0.00     0.00  std::vector<int, std::allocator<int> >::begin()
  0.00      5.95     0.00   105372     0.00     0.00  std::shared_ptr<Organism>::shared_ptr()
  0.00      5.95     0.00   105372     0.00     0.00  std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr()
  0.00      5.95     0.00   104800     0.00     0.00  std::remove_reference<std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&)
  0.00      5.95     0.00   104788     0.00     0.00  std::shared_ptr<Organism>::operator=(std::shared_ptr<Organism>&&)
  0.00      5.95     0.00   104780     0.00     0.00  std::remove_reference<std::shared_ptr<Organism>&>::type&& std::move<std::shared_ptr<Organism>&>(std::shared_ptr<Organism>&)
  0.00      5.95     0.00   104745     0.00     0.00  std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::operator=(std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      5.95     0.00   104723     0.00     0.00  std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::__shared_ptr(std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&&)
  0.00      5.95     0.00   104723     0.00     0.00  std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Organism*> >, std::is_move_constructible<Organism*>, std::is_move_assignable<Organism*> >::value, void>::type std::swap<Organism*>(Organism*&, Organism*&)
  0.00      5.95     0.00   104714     0.00     0.00  std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>::swap(std::__shared_ptr<Organism, (__gnu_cxx::_Lock_policy)2>&)
  0.00      5.95     0.00   103424     0.00     0.00  __gnu_cxx::__ops::_Iter_equals_val<int const>::_Iter_equals_val(int const&)
  0.00      5.95     0.00   103424     0.00     0.00  __gnu_cxx::__ops::_Iter_equals_val<int const> __gnu_cxx::__ops::__iter_equals_val<int const>(int const&)
  0.00      5.95     0.00   103424     0.00     0.00  std::iterator_traits<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >::iterator_category std::__iterator_category<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&)
  0.00      5.95     0.00   103424     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::find<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  0.00      5.95     0.00   103424     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>)
  0.00      5.95     0.00   103424     0.00     0.00  __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > std::__find_if<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const> >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__ops::_Iter_equals_val<int const>, std::random_access_iterator_tag)
  0.00      5.95     0.00   103323     0.00     0.00  std::shared_ptr<Organism>::shared_ptr(decltype(nullptr))
  0.00      5.95     0.00    97789     0.00     0.00  Threefry::Gen::~Gen()
  0.00      5.95     0.00    96554     0.00     0.00  std::vector<int, std::allocator<int> >::size() const
  0.00      5.95     0.00    89322     0.00     0.00  __gnu_cxx::__atomic_add_dispatch(int*, int)
  0.00      5.95     0.00    85393     0.00     0.00  std::tuple<int const&>::tuple<void, true>(int const&)
  0.00      5.95     0.00    80703     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_Tuple_impl(int const&)
  0.00      5.95     0.00    79680     0.00     0.00  std::_Tuple_impl<0ul, int const&>::_Tuple_impl(std::_Tuple_impl<0ul, int const&>&&)
  0.00      5.95     0.00    79359     0.00     0.00  std::tuple<int const&>::tuple(std::tuple<int const&>&&)
  0.00      5.95     0.00    78608     0.00     0.00  int const& std::__get_helper<0ul, int const&>(std::_Tuple_impl<0ul, int const&>&)
  0.00      5.95     0.00    78257     0.00     0.00  std::tuple_element<0ul, std::tuple<int const&> >::type& std::get<0ul, int const&>(std::tuple<int const&>&)
  0.00      5.95     0.00    75854     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      5.95     0.00    75653     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_S_value(std::_Rb_tree_node_base const*)
  0.00      5.95     0.00    73179     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      5.95     0.00    72934     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_rightmost()
  0.00      5.95     0.00    72597     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_S_key(std::_Rb_tree_node_base const*)
  0.00      5.95     0.00    72103     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_rightmost()
  0.00      5.95     0.00    70599     0.00     0.00  std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node_base* const&, std::_Rb_tree_node_base*&)
  0.00      5.95     0.00    66514     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::end()
  0.00      5.95     0.00    65911     0.00     0.00  std::remove_reference<Threefry::Gen>::type&& std::move<Threefry::Gen>(Threefry::Gen&&)
  0.00      5.95     0.00    61014     0.00     0.00  std::vector<unsigned long long, std::allocator<unsigned long long> >::operator[](unsigned long)
  0.00      5.95     0.00    61004     0.00     0.00  Threefry::Gen::Gen(Threefry::Gen&&)
  0.00      5.95     0.00    55329     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> >::operator==(std::_Rb_tree_iterator<std::pair<int const, int> > const&) const
  0.00      5.95     0.00    53061     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> >::operator*() const
  0.00      5.95     0.00    48909     0.00     0.00  std::vector<RNA*, std::allocator<RNA*> >::size() const
  0.00      5.95     0.00    47951     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, Promoter*> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, Promoter*> > const&)
  0.00      5.95     0.00    47670     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::end()
  0.00      5.95     0.00    44933     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&)
  0.00      5.95     0.00    43764     0.00     0.00  Promoter::Promoter(int, int)
  0.00      5.95     0.00    42387     0.00     0.00  void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      5.95     0.00    42043     0.00     0.00  void std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_construct_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_node<std::pair<int const, Promoter*> >*, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      5.95     0.00    41737     0.00     0.00  std::map<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::operator[](int const&)
  0.00      5.95     0.00    41086     0.00     0.00  std::_Vector_base<RNA*, std::allocator<RNA*> >::_M_get_Tp_allocator()
  0.00      5.95     0.00    40727     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, int> >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      5.95     0.00    40470     0.00     0.00  std::_Rb_tree_iterator<std::pair<int const, Promoter*> > std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_emplace_hint_unique<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::_Rb_tree_const_iterator<std::pair<int const, Promoter*> >, std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      5.95     0.00    40433     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, Promoter*> >::_M_const_cast() const
  0.00      5.95     0.00    40111     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, int> >::_M_const_cast() const
  0.00      5.95     0.00    40059     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::size() const
  0.00      5.95     0.00    39962     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::lower_bound(int const&)
  0.00      5.95     0.00    39686     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*)
  0.00      5.95     0.00    39435     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, Promoter*> >*)
  0.00      5.95     0.00    39349     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > >::allocate(unsigned long, void const*)
  0.00      5.95     0.00    39200     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::max_size() const
  0.00      5.95     0.00    39190     0.00     0.00  std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_get_node()
  0.00      5.95     0.00    39116     0.00     0.00  __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, Promoter*> > >::max_size() const
  0.00      5.95     0.00    39090     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_hint_unique_pos(std::_Rb_tree_const_iterator<std::pair<int const, int> >, int const&)
  0.00      5.95     0.00    39029     0.00     0.00  std::_Rb_tree_node<std::pair<int const, Promoter*> >* std::_Rb_tree<int, std::pair<int const, Promoter*>, std::_Select1st<std::pair<int const, Promoter*> >, std::less<int>, std::allocator<std::pair<int const, Promoter*> > >::_M_create_node<std::piecewise_construct_t const&, std::tuple<int const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<int const&>&&, std::tuple<>&&)
  0.00      5.95     0.00    39018     0.00     0.00  std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node()
  0.00      5.95     0.00    38978     0.00     0.00  std::_Rb_tree_const_iterator<std::pair<int const, int> >::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::pair<int const, int> > const&)
